health_zone,province,horizon,was_active_before,p_case_invasion,p_case_lo,p_case_hi,p_median,rank_med,rank_lo,rank_hi,mu_forecast,rr_nat,rr_nat_rank,rr01_nat,rr_ituri,rr_ituri_rank,rr_nordkivu,rr_nordkivu_rank,rr_hautuele,rr_hautuele_rank,V,priority,priority_rank,surveillance_gap,healthcare_gap,access_gap,social_vulnerability,healthcare_travel_min,method
Yasa Bonga,Kwilu,2,FALSE,0.0033,0.0026,0.0043,0.0033,271,270,271,0.0034,0.1378,271,0.0051,NA,NA,NA,NA,NA,NA,0.4206,0.0048,224,0.3031,0.5328,0,0.8465,0,Bayes-M17-med
Ferekeni,Maniema,2,FALSE,0.0033,0.0025,0.0042,0.0033,274,271,274,0.0033,0.136,274,0.005,NA,NA,NA,NA,NA,NA,0.3504,0.0039,262,0.7722,0.0425,0,0.5869,0,Bayes-M17-med
Bosobolo,Nord-Ubangi,2,FALSE,0.0033,0.0025,0.0042,0.0033,273,270,275,0.0033,0.1364,273,0.005,NA,NA,NA,NA,NA,NA,0.7148,0.0081,149,0.9363,0.9459,0,0.9768,0,Bayes-M17-med
Befale,Tshuapa,2,FALSE,0.0033,0.0025,0.0043,0.0033,272,268,274,0.0033,0.1368,272,0.005,NA,NA,NA,NA,NA,NA,0.5145,0.0058,204,0.8822,0.4903,0,0.6853,0,Bayes-M17-med
Ruashi,Haut-Katanga,2,FALSE,0.0032,0.0025,0.0041,0.0032,277,276,281,0.0032,0.1319,277,0.0049,NA,NA,NA,NA,NA,NA,0.0705,8e-4,447,0.0985,0.0637,0,0.1197,0,Bayes-M17-med
Ilebo,Kasaï,2,FALSE,0.0032,0.0025,0.0041,0.0032,276,276,277,0.0032,0.1325,276,0.0049,NA,NA,NA,NA,NA,NA,0.3142,0.0034,298,0.2162,0.6139,0,0.4266,0,Bayes-M17-med
Katende,Kasaï-Central,2,FALSE,0.0032,0.0025,0.0041,0.0032,278,278,278,0.0032,0.1318,278,0.0049,NA,NA,NA,NA,NA,NA,0.5154,0.0056,213,0.6525,0.6486,0,0.7606,0,Bayes-M17-med
Lukonga,Kasaï-Central,2,FALSE,0.0032,0.0024,0.004,0.0032,282,279,284,0.0032,0.1306,282,0.0048,NA,NA,NA,NA,NA,NA,0.3282,0.0035,288,0.2239,0.6429,0,0.4459,0,Bayes-M17-med
Mukumbi,Kasaï-Oriental,2,FALSE,0.0032,0.0024,0.004,0.0032,281,280,282,0.0032,0.1311,281,0.0048,NA,NA,NA,NA,NA,NA,0.2249,0.0024,350,0.2413,0.1892,0,0.4691,0,Bayes-M17-med
Kisantu,Kongo-Central,2,FALSE,0.0032,0.0024,0.004,0.0032,280,279,280,0.0032,0.1313,280,0.0048,NA,NA,NA,NA,NA,NA,0.418,0.0045,234,0.5039,0.9903,0,0.1776,0,Bayes-M17-med
Mobayi Mbongo,Nord-Ubangi,2,FALSE,0.0032,0.0024,0.0041,0.0032,279,275,283,0.0032,0.1317,279,0.0048,NA,NA,NA,NA,NA,NA,0.5458,0.006,201,0.9324,0.8166,0,0.4344,0,Bayes-M17-med
Kiambi,Tanganyika,2,FALSE,0.0032,0.0025,0.0041,0.0032,275,274,276,0.0032,0.133,275,0.0049,NA,NA,NA,NA,NA,NA,0.5709,0.0063,188,0.9807,0.6834,0,0.6197,0,Bayes-M17-med
Kilwa,Haut-Katanga,2,FALSE,0.0031,0.0023,0.0039,0.003,288,286,288,0.0031,0.1258,288,0.0046,NA,NA,NA,NA,NA,NA,0.3764,0.0039,265,0.749,0.39,0,0.3668,0,Bayes-M17-med
Tshibala,Kasaï-Central,2,FALSE,0.0031,0.0024,0.0039,0.0031,286,284,287,0.0031,0.1274,286,0.0047,NA,NA,NA,NA,NA,NA,0.4218,0.0045,240,0.4266,0.5772,0,0.6834,0,Bayes-M17-med
Djuma,Kwilu,2,FALSE,0.0031,0.0024,0.004,0.0031,283,282,285,0.0032,0.1295,283,0.0048,NA,NA,NA,NA,NA,NA,0.5256,0.0056,212,0.4826,0.7355,0,0.8842,0,Bayes-M17-med
Boso Manzi,Mongala,2,FALSE,0.0031,0.0023,0.004,0.0031,285,283,287,0.0031,0.1277,285,0.0047,NA,NA,NA,NA,NA,NA,0.3982,0.0042,251,0.5695,0.2278,0,0.7954,0,Bayes-M17-med
Abuzi,Nord-Ubangi,2,FALSE,0.0031,0.0023,0.004,0.0031,287,285,289,0.0031,0.1271,287,0.0047,NA,NA,NA,NA,NA,NA,0.7153,0.0075,162,0.9846,0.9054,0,0.971,0,Bayes-M17-med
Bili (Nord-Ubangi),Nord-Ubangi,2,FALSE,0.0031,0.0024,0.004,0.0031,284,279,285,0.0031,0.1291,284,0.0048,NA,NA,NA,NA,NA,NA,0.7075,0.0076,161,0.9247,0.9189,0,0.9865,0,Bayes-M17-med
Muanda,Kongo-Central,2,FALSE,0.003,0.0023,0.0038,0.0029,291,291,292,0.003,0.1218,291,0.0045,NA,NA,NA,NA,NA,NA,0.4093,0.0041,254,0.6371,1,0,0,0,Bayes-M17-med
Masi Manimba,Kwilu,2,FALSE,0.003,0.0023,0.0038,0.003,289,288,291,0.003,0.1236,289,0.0045,NA,NA,NA,NA,NA,NA,0.4281,0.0044,243,0.332,0.4961,0,0.8842,0,Bayes-M17-med
Kalonda Est,Lomami,2,FALSE,0.003,0.0023,0.0038,0.0029,292,290,293,0.003,0.1218,292,0.0045,NA,NA,NA,NA,NA,NA,0.3292,0.0033,304,0.5425,0.1506,0,0.6236,0,Bayes-M17-med
Kungu,Sud-Ubangi,2,FALSE,0.003,0.0022,0.0038,0.0029,290,289,294,0.003,0.1218,290,0.0045,NA,NA,NA,NA,NA,NA,0.3711,0.0037,278,0.3745,0.3359,0,0.7741,0,Bayes-M17-med
Kapolowe,Haut-Katanga,2,FALSE,0.0029,0.0022,0.0037,0.0029,297,296,299,0.0029,0.1185,297,0.0044,NA,NA,NA,NA,NA,NA,0.3026,0.003,323,0.5579,0.444,0,0.2085,0,Bayes-M17-med
Kisanga,Haut-Katanga,2,FALSE,0.0029,0.0022,0.0037,0.0029,295,292,297,0.0029,0.1205,295,0.0044,NA,NA,NA,NA,NA,NA,0.1081,0.0011,432,0.1293,0.2008,0,0.1023,0,Bayes-M17-med
Yangala,Kasaï-Central,2,FALSE,0.0029,0.0022,0.0037,0.0029,294,293,294,0.0029,0.1209,294,0.0045,NA,NA,NA,NA,NA,NA,0.348,0.0035,294,0.5927,0.2259,0,0.5734,0,Bayes-M17-med
Wapinda,Nord-Ubangi,2,FALSE,0.0029,0.0022,0.0038,0.0029,293,290,297,0.0029,0.1211,293,0.0045,NA,NA,NA,NA,NA,NA,0.6791,0.0068,174,0.9015,0.8398,0,0.9749,0,Bayes-M17-med
Wembo Nyama,Sankuru,2,FALSE,0.0029,0.0022,0.0036,0.0029,299,295,300,0.0029,0.1183,299,0.0044,NA,NA,NA,NA,NA,NA,0.4097,0.004,259,0.5019,0.2143,0,0.9228,0,Bayes-M17-med
Budjala,Sud-Ubangi,2,FALSE,0.0029,0.0022,0.0037,0.0029,296,295,303,0.0029,0.1186,296,0.0044,NA,NA,NA,NA,NA,NA,0.43,0.0042,250,0.5154,0.4035,0,0.8012,0,Bayes-M17-med
Ndage,Sud-Ubangi,2,FALSE,0.0029,0.0022,0.0037,0.0029,298,296,304,0.0029,0.1185,298,0.0044,NA,NA,NA,NA,NA,NA,0.3533,0.0035,296,0.3996,0.2761,0,0.7375,0,Bayes-M17-med
Kambove,Haut-Katanga,2,FALSE,0.0028,0.0022,0.0036,0.0028,300,298,302,0.0028,0.1171,300,0.0043,NA,NA,NA,NA,NA,NA,0.306,0.003,324,0.4247,0.6236,0,0.1757,0,Bayes-M17-med
Kamonia,Kasaï,2,FALSE,0.0028,0.0021,0.0035,0.0028,307,305,308,0.0028,0.1143,307,0.0042,NA,NA,NA,NA,NA,NA,0.14,0.0013,416,0.3707,0.11,0,0.0792,0,Bayes-M17-med
Kasaji,Lualaba,2,FALSE,0.0028,0.0022,0.0036,0.0028,303,300,303,0.0028,0.1168,303,0.0043,NA,NA,NA,NA,NA,NA,0.4648,0.0045,238,0.8552,0.4923,0,0.5116,0,Bayes-M17-med
Lualaba,Lualaba,2,FALSE,0.0028,0.0022,0.0036,0.0028,302,299,302,0.0028,0.117,302,0.0043,NA,NA,NA,NA,NA,NA,0.1404,0.0014,414,0.3552,0.0347,0,0.1718,0,Bayes-M17-med
Pangi,Maniema,2,FALSE,0.0028,0.0022,0.0036,0.0028,305,302,307,0.0028,0.1154,305,0.0043,NA,NA,NA,NA,NA,NA,0.3316,0.0032,310,0.6081,0.056,0,0.6622,0,Bayes-M17-med
Loko,Nord-Ubangi,2,FALSE,0.0028,0.0021,0.0035,0.0027,308,306,311,0.0028,0.1133,308,0.0042,NA,NA,NA,NA,NA,NA,0.6535,0.0061,193,0.9402,0.9266,0,0.7471,0,Bayes-M17-med
Lusambo,Sankuru,2,FALSE,0.0028,0.0022,0.0036,0.0028,304,301,304,0.0028,0.1164,304,0.0043,NA,NA,NA,NA,NA,NA,0.4833,0.0047,232,0.6815,0.2992,0,0.9527,0,Bayes-M17-med
Bokonzi,Sud-Ubangi,2,FALSE,0.0028,0.0021,0.0036,0.0028,306,305,308,0.0028,0.1144,306,0.0042,NA,NA,NA,NA,NA,NA,0.236,0.0022,365,0.4305,0.083,0,0.4305,0,Bayes-M17-med
Boto,Sud-Ubangi,2,FALSE,0.0028,0.0022,0.0036,0.0028,301,298,306,0.0028,0.117,301,0.0043,NA,NA,NA,NA,NA,NA,0.3596,0.0035,293,0.3282,0.5174,0,0.5927,0,Bayes-M17-med
Ndjoko Mpunda,Kasaï,2,FALSE,0.0027,0.002,0.0034,0.0026,314,313,314,0.0027,0.1098,314,0.004,NA,NA,NA,NA,NA,NA,0.333,0.003,320,0.3977,0.2915,0,0.6429,0,Bayes-M17-med
Bandundu,Kwilu,2,FALSE,0.0027,0.0021,0.0035,0.0027,310,307,311,0.0027,0.1121,310,0.0041,NA,NA,NA,NA,NA,NA,0.3364,0.0031,314,0.3436,0.751,0,0.251,0,Bayes-M17-med
Mokala,Kwilu,2,FALSE,0.0027,0.002,0.0034,0.0027,313,312,313,0.0027,0.1103,313,0.0041,NA,NA,NA,NA,NA,NA,0.5118,0.0047,231,0.4228,0.6718,0,0.9527,0,Bayes-M17-med
Makota,Lomami,2,FALSE,0.0027,0.0021,0.0034,0.0027,312,309,314,0.0027,0.1103,312,0.0041,NA,NA,NA,NA,NA,NA,0.2587,0.0024,357,0.1023,0.3764,0,0.556,0,Bayes-M17-med
Kole,Sankuru,2,FALSE,0.0027,0.0021,0.0035,0.0027,309,309,310,0.0027,0.1123,309,0.0041,NA,NA,NA,NA,NA,NA,0.4802,0.0045,239,0.7761,0.2606,0,0.8842,0,Bayes-M17-med
Bulu,Sud-Ubangi,2,FALSE,0.0027,0.0021,0.0035,0.0027,311,309,314,0.0027,0.1117,311,0.0041,NA,NA,NA,NA,NA,NA,0.3147,0.0029,326,0.3649,0.1988,0,0.695,0,Bayes-M17-med
Pweto,Haut-Katanga,2,FALSE,0.0026,0.002,0.0033,0.0026,316,315,316,0.0026,0.1066,316,0.0039,NA,NA,NA,NA,NA,NA,0.3518,0.0031,316,0.7992,0.2587,0,0.3494,0,Bayes-M17-med
Bena Dibele,Sankuru,2,FALSE,0.0026,0.002,0.0033,0.0026,315,315,316,0.0026,0.1071,315,0.0039,NA,NA,NA,NA,NA,NA,0.4093,0.0036,282,0.6216,0.1564,0,0.8591,0,Bayes-M17-med
Kinkondja,Haut-Lomami,2,FALSE,0.0025,0.0019,0.0031,0.0024,325,322,325,0.0025,0.1014,325,0.0037,NA,NA,NA,NA,NA,NA,0.4889,0.0041,256,0.7278,0.6274,0,0.6004,0,Bayes-M17-med
Kakenge,Kasaï,2,FALSE,0.0025,0.0019,0.0032,0.0025,318,318,321,0.0025,0.104,318,0.0038,NA,NA,NA,NA,NA,NA,0.4522,0.0039,266,0.5753,0.4788,0,0.7548,0,Bayes-M17-med
Mikope,Kasaï,2,FALSE,0.0025,0.0019,0.0032,0.0025,322,320,323,0.0025,0.1031,322,0.0038,NA,NA,NA,NA,NA,NA,0.3996,0.0034,301,0.6776,0.2703,0,0.6506,0,Bayes-M17-med
Muetshi,Kasaï-Central,2,FALSE,0.0025,0.0019,0.0032,0.0025,317,317,320,0.0025,0.1047,317,0.0039,NA,NA,NA,NA,NA,NA,0.4792,0.0042,253,0.6158,0.5386,0,0.7625,0,Bayes-M17-med
Kimpese,Kongo-Central,2,FALSE,0.0025,0.0019,0.0032,0.0025,320,319,322,0.0025,0.1037,320,0.0038,NA,NA,NA,NA,NA,NA,0.4947,0.0042,249,0.7896,0.9768,0,0.2124,0,Bayes-M17-med
Boso Mondanda,Mongala,2,FALSE,0.0025,0.0019,0.0032,0.0025,324,321,324,0.0025,0.1021,324,0.0038,NA,NA,NA,NA,NA,NA,0.3716,0.0031,312,0.5869,0.1486,0,0.751,0,Bayes-M17-med
Businga,Nord-Ubangi,2,FALSE,0.0025,0.0019,0.0032,0.0025,323,319,326,0.0025,0.103,323,0.0038,NA,NA,NA,NA,NA,NA,0.6781,0.0058,207,0.9286,0.861,0,0.9228,0,Bayes-M17-med
Wasolo,Nord-Ubangi,2,FALSE,0.0025,0.0019,0.0032,0.0025,321,317,325,0.0025,0.1036,321,0.0038,NA,NA,NA,NA,NA,NA,0.5709,0.0049,220,0.5541,0.7413,0,0.9884,0,Bayes-M17-med
Monkoto,Tshuapa,2,FALSE,0.0025,0.0019,0.0032,0.0025,319,317,323,0.0025,0.1038,319,0.0038,NA,NA,NA,NA,NA,NA,0.5598,0.0048,223,0.9498,0.4054,0,0.8842,0,Bayes-M17-med
Ingende,Equateur,2,FALSE,0.0024,0.0018,0.0031,0.0024,329,326,331,0.0024,0.0989,329,0.0036,NA,NA,NA,NA,NA,NA,0.596,0.0049,221,0.9208,0.8571,0,0.6062,0,Bayes-M17-med
Katoka,Kasaï-Central,2,FALSE,0.0024,0.0019,0.0031,0.0024,328,324,329,0.0024,0.0996,328,0.0037,NA,NA,NA,NA,NA,NA,0.2645,0.0022,373,0.1216,0.473,0,0.4633,0,Bayes-M17-med
Tshikula,Kasaï-Central,2,FALSE,0.0024,0.0019,0.0031,0.0024,327,327,328,0.0024,0.1001,327,0.0037,NA,NA,NA,NA,NA,NA,0.3296,0.0027,335,0.3919,0.3185,0,0.6081,0,Bayes-M17-med
Lukula,Kongo-Central,2,FALSE,0.0024,0.0019,0.0031,0.0024,326,326,327,0.0024,0.1005,326,0.0037,NA,NA,NA,NA,NA,NA,0.3933,0.0033,306,0.529,0.8745,0,0.1699,0,Bayes-M17-med
Boko Kivulu,Kongo-Central,2,FALSE,0.0024,0.0018,0.003,0.0023,330,330,331,0.0024,0.0972,330,0.0036,NA,NA,NA,NA,NA,NA,0.4281,0.0034,297,0.5792,0.9324,0,0.2008,0,Bayes-M17-med
Tunda,Maniema,2,FALSE,0.0024,0.0018,0.003,0.0023,331,329,333,0.0024,0.0971,331,0.0036,NA,NA,NA,NA,NA,NA,0.459,0.0037,281,0.8977,0.0541,0,0.8842,0,Bayes-M17-med
Bilomba,Kasaï-Central,2,FALSE,0.0023,0.0017,0.0029,0.0023,338,338,338,0.0023,0.094,338,0.0035,NA,NA,NA,NA,NA,NA,0.4006,0.0031,315,0.3378,0.4421,0,0.8224,0,Bayes-M17-med
Boma,Kongo-Central,2,FALSE,0.0023,0.0018,0.0029,0.0023,337,336,337,0.0023,0.0948,337,0.0035,NA,NA,NA,NA,NA,NA,0.2901,0.0023,362,0.1467,0.9247,0,0.0888,0,Bayes-M17-med
Mbanza Ngungu,Kongo-Central,2,FALSE,0.0023,0.0018,0.0029,0.0023,336,334,336,0.0023,0.0954,336,0.0035,NA,NA,NA,NA,NA,NA,0.3711,0.0029,325,0.3205,0.9749,0,0.1892,0,Bayes-M17-med
Bagata,Kwilu,2,FALSE,0.0023,0.0018,0.0029,0.0023,335,335,335,0.0023,0.0955,335,0.0035,NA,NA,NA,NA,NA,NA,0.5135,0.0041,258,0.6795,0.695,0,0.6795,0,Bayes-M17-med
Pay Kongila,Kwilu,2,FALSE,0.0023,0.0018,0.003,0.0023,334,333,334,0.0023,0.096,334,0.0035,NA,NA,NA,NA,NA,NA,0.4488,0.0036,285,0.5135,0.6467,0,0.6351,0,Bayes-M17-med
Kapanga,Lualaba,2,FALSE,0.0023,0.0018,0.003,0.0023,332,332,333,0.0024,0.0966,332,0.0036,NA,NA,NA,NA,NA,NA,0.4112,0.0033,305,0.8514,0.3938,0,0.3996,0,Bayes-M17-med
Inongo,Mai-Ndombe,2,FALSE,0.0023,0.0018,0.003,0.0023,333,330,337,0.0023,0.0961,333,0.0035,NA,NA,NA,NA,NA,NA,0.4952,0.0039,264,0.7645,0.2934,0,0.9228,0,Bayes-M17-med
Likasi,Haut-Katanga,2,FALSE,0.0022,0.0017,0.0028,0.0022,339,339,341,0.0022,0.0923,339,0.0034,NA,NA,NA,NA,NA,NA,0.1728,0.0013,417,0.112,0.4208,0,0.1583,0,Bayes-M17-med
Dekese,Kasaï,2,FALSE,0.0022,0.0017,0.0029,0.0022,341,339,341,0.0022,0.0919,341,0.0034,NA,NA,NA,NA,NA,NA,0.4633,0.0035,291,0.9189,0.2181,0,0.7162,0,Bayes-M17-med
Panzi,Kwango,2,FALSE,0.0022,0.0017,0.0028,0.0022,340,340,340,0.0022,0.0921,340,0.0034,NA,NA,NA,NA,NA,NA,0.5236,0.004,260,0.7548,0.583,0,0.7568,0,Bayes-M17-med
Boko,Kwango,2,FALSE,0.0022,0.0017,0.0028,0.0022,344,343,344,0.0022,0.0901,344,0.0033,NA,NA,NA,NA,NA,NA,0.5121,0.0038,272,0.7336,0.61,0,0.7046,0,Bayes-M17-med
Feshi,Kwango,2,FALSE,0.0022,0.0017,0.0028,0.0022,345,345,345,0.0022,0.0896,345,0.0033,NA,NA,NA,NA,NA,NA,0.5082,0.0038,274,0.7317,0.5425,0,0.7587,0,Bayes-M17-med
Kimputu,Kwilu,2,FALSE,0.0022,0.0017,0.0028,0.0022,343,342,344,0.0022,0.0901,343,0.0033,NA,NA,NA,NA,NA,NA,0.5039,0.0038,277,0.4923,0.639,0,0.8842,0,Bayes-M17-med
Mosango,Kwilu,2,FALSE,0.0022,0.0017,0.0028,0.0022,342,342,343,0.0022,0.0903,342,0.0033,NA,NA,NA,NA,NA,NA,0.515,0.0039,269,0.5463,0.7375,0,0.7761,0,Bayes-M17-med
Sandoa,Lualaba,2,FALSE,0.0022,0.0017,0.0028,0.0022,346,346,346,0.0022,0.0893,346,0.0033,NA,NA,NA,NA,NA,NA,0.5536,0.0041,257,0.9421,0.6815,0,0.5907,0,Bayes-M17-med
Mufunga Sampwe,Haut-Katanga,2,FALSE,0.0021,0.0016,0.0026,0.0021,351,350,351,0.0021,0.0855,351,0.0032,NA,NA,NA,NA,NA,NA,0.3774,0.0027,337,0.8185,0.0888,0,0.6023,0,Bayes-M17-med
Kwilu Ngongo,Kongo-Central,2,FALSE,0.0021,0.0016,0.0027,0.0021,348,347,348,0.0021,0.088,348,0.0032,NA,NA,NA,NA,NA,NA,0.3875,0.0028,331,0.4884,0.8668,0,0.195,0,Bayes-M17-med
Kikongo,Kwilu,2,FALSE,0.0021,0.0016,0.0026,0.0021,350,350,351,0.0021,0.0856,350,0.0032,NA,NA,NA,NA,NA,NA,0.5024,0.0036,286,0.6969,0.6023,0,0.7104,0,Bayes-M17-med
Wikong,Lomami,2,FALSE,0.0021,0.0016,0.0027,0.0021,349,348,349,0.0021,0.0869,349,0.0032,NA,NA,NA,NA,NA,NA,0.3663,0.0026,339,0.2529,0.4228,0,0.7896,0,Bayes-M17-med
Bangabola,Sud-Ubangi,2,FALSE,0.0021,0.0016,0.0027,0.0021,347,347,349,0.0021,0.088,347,0.0032,NA,NA,NA,NA,NA,NA,0.3904,0.0028,330,0.3533,0.3494,0,0.8591,0,Bayes-M17-med
Makanza,Equateur,2,FALSE,0.002,0.0015,0.0025,0.002,359,355,361,0.002,0.0814,359,0.003,NA,NA,NA,NA,NA,NA,0.639,0.0043,246,0.9537,0.7954,0,0.8069,0,Bayes-M17-med
Kasenga,Haut-Katanga,2,FALSE,0.002,0.0015,0.0026,0.002,356,354,356,0.002,0.0826,356,0.003,NA,NA,NA,NA,NA,NA,0.3953,0.0027,336,0.8166,0.6255,0,0.139,0,Bayes-M17-med
Lwamba,Haut-Lomami,2,FALSE,0.002,0.0015,0.0026,0.002,353,353,353,0.002,0.0829,353,0.0031,NA,NA,NA,NA,NA,NA,0.4865,0.0033,303,0.8069,0.6409,0,0.4981,0,Bayes-M17-med
Songa,Haut-Lomami,2,FALSE,0.002,0.0015,0.0025,0.0019,361,361,361,0.002,0.0808,361,0.003,NA,NA,NA,NA,NA,NA,0.473,0.0032,311,0.9344,0.3533,0,0.6042,0,Bayes-M17-med
Kitangwa,Kasaï,2,FALSE,0.002,0.0015,0.0026,0.002,357,355,358,0.002,0.0825,357,0.003,NA,NA,NA,NA,NA,NA,0.3287,0.0022,364,0.6332,0.1062,0,0.5753,0,Bayes-M17-med
Lubunga (Kasaï-Central),Kasaï-Central,2,FALSE,0.002,0.0015,0.0025,0.002,358,357,358,0.002,0.0823,358,0.003,NA,NA,NA,NA,NA,NA,0.4599,0.0031,313,0.5637,0.4653,0,0.8108,0,Bayes-M17-med
Dilolo,Lualaba,2,FALSE,0.002,0.0015,0.0026,0.002,354,354,356,0.002,0.0827,354,0.003,NA,NA,NA,NA,NA,NA,0.3663,0.0025,348,0.8398,0.6197,0,0.0058,0,Bayes-M17-med
Kanzenze,Lualaba,2,FALSE,0.002,0.0015,0.0025,0.002,360,359,360,0.002,0.0812,360,0.003,NA,NA,NA,NA,NA,NA,0.2389,0.0016,406,0.6255,0.1429,0,0.1873,0,Bayes-M17-med
Djalo Ndjeka,Sankuru,2,FALSE,0.002,0.0015,0.0025,0.002,355,352,357,0.002,0.0826,355,0.003,NA,NA,NA,NA,NA,NA,0.3378,0.0023,360,0.3591,0.0695,0,0.9228,0,Bayes-M17-med
Mawuya,Sud-Ubangi,2,FALSE,0.002,0.0015,0.0026,0.002,352,352,359,0.002,0.084,352,0.0031,NA,NA,NA,NA,NA,NA,0.2654,0.0018,393,0.444,0.2394,0,0.3784,0,Bayes-M17-med
Bikoro,Equateur,2,FALSE,0.0019,0.0014,0.0024,0.0019,368,366,371,0.0019,0.0776,368,0.0029,NA,NA,NA,NA,NA,NA,0.5951,0.0038,271,0.8127,0.8147,0,0.7529,0,Bayes-M17-med
Wangata,Equateur,2,FALSE,0.0019,0.0015,0.0025,0.0019,362,362,363,0.002,0.0802,362,0.003,NA,NA,NA,NA,NA,NA,0.417,0.0028,333,0.2336,0.9865,0,0.4479,0,Bayes-M17-med
Mushenge,Kasaï,2,FALSE,0.0019,0.0015,0.0024,0.0019,366,364,367,0.0019,0.0791,366,0.0029,NA,NA,NA,NA,NA,NA,0.3229,0.0021,379,0.5946,0.0656,0,0.6313,0,Bayes-M17-med
Mutena,Kasaï,2,FALSE,0.0019,0.0014,0.0024,0.0018,372,370,373,0.0019,0.0763,372,0.0028,NA,NA,NA,NA,NA,NA,0.2336,0.0015,410,0.334,0.0753,0,0.5251,0,Bayes-M17-med
Lubondaie,Kasaï-Central,2,FALSE,0.0019,0.0015,0.0024,0.0019,367,366,368,0.0019,0.0788,367,0.0029,NA,NA,NA,NA,NA,NA,0.3147,0.0021,383,0.3822,0.1583,0,0.7181,0,Bayes-M17-med
Seke Banza,Kongo-Central,2,FALSE,0.0019,0.0014,0.0024,0.0019,370,369,370,0.0019,0.0769,369,0.0028,NA,NA,NA,NA,NA,NA,0.4513,0.0029,329,0.6351,0.9498,0,0.2201,0,Bayes-M17-med
Kahemba,Kwango,2,FALSE,0.0019,0.0015,0.0025,0.0019,364,364,365,0.0019,0.0796,364,0.0029,NA,NA,NA,NA,NA,NA,0.5367,0.0035,289,0.8958,0.7278,0,0.5232,0,Bayes-M17-med
Mungindu,Kwilu,2,FALSE,0.0019,0.0015,0.0025,0.0019,363,363,365,0.0019,0.0797,363,0.0029,NA,NA,NA,NA,NA,NA,0.3818,0.0025,347,0.4691,0.5367,0,0.5212,0,Bayes-M17-med
Kamiji,Lomami,2,FALSE,0.0019,0.0014,0.0024,0.0019,370,368,372,0.0019,0.0767,370,0.0028,NA,NA,NA,NA,NA,NA,0.2635,0.0017,404,0.3398,0.1293,0,0.5849,0,Bayes-M17-med
Bominenge,Sud-Ubangi,2,FALSE,0.0019,0.0015,0.0025,0.0019,365,362,367,0.0019,0.0791,365,0.0029,NA,NA,NA,NA,NA,NA,0.3258,0.0021,376,0.2819,0.0985,0,0.9228,0,Bayes-M17-med
Busanga,Tshuapa,2,FALSE,0.0019,0.0014,0.0024,0.0018,371,369,373,0.0019,0.0764,371,0.0028,NA,NA,NA,NA,NA,NA,0.4452,0.0028,332,0.6602,0.168,0,0.9527,0,Bayes-M17-med
Massa,Kongo-Central,2,FALSE,0.0018,0.0014,0.0023,0.0018,377,376,377,0.0018,0.0733,377,0.0027,NA,NA,NA,NA,NA,NA,0.4223,0.0026,345,0.668,0.9208,0,0.1004,0,Bayes-M17-med
Kimbao,Kwango,2,FALSE,0.0018,0.0014,0.0023,0.0018,376,375,376,0.0018,0.0735,376,0.0027,NA,NA,NA,NA,NA,NA,0.5743,0.0035,292,0.7201,0.7181,0,0.8591,0,Bayes-M17-med
Popokabaka,Kwango,2,FALSE,0.0018,0.0014,0.0023,0.0018,373,373,375,0.0018,0.075,373,0.0028,NA,NA,NA,NA,NA,NA,0.5507,0.0034,300,0.7703,0.7876,0,0.6448,0,Bayes-M17-med
Bongandanga,Mongala,2,FALSE,0.0018,0.0014,0.0023,0.0018,374,374,377,0.0018,0.0745,374,0.0027,NA,NA,NA,NA,NA,NA,0.4228,0.0026,342,0.7587,0.0097,0,0.9228,0,Bayes-M17-med
Pania Mutombo,Sankuru,2,FALSE,0.0018,0.0014,0.0023,0.0018,374,371,378,0.0018,0.0744,375,0.0027,NA,NA,NA,NA,NA,NA,0.4117,0.0025,346,0.7413,0.1236,0,0.7819,0,Bayes-M17-med
Mutoto,Kasaï-Central,2,FALSE,0.0017,0.0013,0.0022,0.0017,380,379,380,0.0017,0.0698,380,0.0026,NA,NA,NA,NA,NA,NA,0.3441,0.002,386,0.4575,0.361,0,0.5579,0,Bayes-M17-med
Kalamba,Lualaba,2,FALSE,0.0017,0.0013,0.0022,0.0017,379,378,379,0.0017,0.07,379,0.0026,NA,NA,NA,NA,NA,NA,0.4542,0.0026,340,0.8803,0.2375,0,0.6988,0,Bayes-M17-med
Nioki,Mai-Ndombe,2,FALSE,0.0017,0.0013,0.0021,0.0017,381,381,381,0.0017,0.0691,381,0.0025,NA,NA,NA,NA,NA,NA,0.389,0.0022,366,0.61,0.3958,0,0.5502,0,Bayes-M17-med
Wema,Tshuapa,2,FALSE,0.0017,0.0013,0.0022,0.0017,378,377,380,0.0017,0.071,378,0.0026,NA,NA,NA,NA,NA,NA,0.4469,0.0026,341,0.8494,0.1332,0,0.805,0,Bayes-M17-med
Kafubu,Haut-Katanga,2,FALSE,0.0016,0.0012,0.002,0.0016,387,387,388,0.0016,0.0655,387,0.0024,NA,NA,NA,NA,NA,NA,0.2104,0.0011,429,0.6042,0.0869,0,0.1506,0,Bayes-M17-med
Kayamba,Haut-Lomami,2,FALSE,0.0016,0.0012,0.002,0.0016,386,386,386,0.0016,0.0656,386,0.0024,NA,NA,NA,NA,NA,NA,0.4276,0.0023,359,0.7027,0.4189,0,0.5888,0,Bayes-M17-med
